,ID,N_STENCILS,HUE_INDEX_A,HUE_INDEX_B,HUE_INDEX_C,HUE_INDEX_D,HUE_INDEX_E,HUE_INDEX_F,HUE_INDEX_G,HUE_INDEX_H,HUE_INDEX_I,HUE_INDEX_J,HUE_INDEX_K,HUE_INDEX_L,TARGET_HUE_INDEX,correct_answer,HUE_INDEX_A_sim,HUE_INDEX_B_sim,HUE_INDEX_C_sim,HUE_INDEX_D_sim,HUE_INDEX_E_sim,HUE_INDEX_F_sim,HUE_INDEX_G_sim,HUE_INDEX_H_sim,HUE_INDEX_I_sim,HUE_INDEX_J_sim,HUE_INDEX_K_sim,HUE_INDEX_L_sim
2642,2642,8,88,85,64,6,54,5,52,8,-1,-1,-1,-1,32,G,0.1200000000000001,0.06,0.36,0.48,0.56,0.4599999999999999,0.5999999999999999,0.52,0.0,0.0,0.0,0.0
2643,2643,8,53,55,25,9,61,6,24,51,-1,-1,-1,-1,8,D,0.0999999999999999,0.06,0.6599999999999999,0.98,0.0599999999999999,0.96,0.6799999999999999,0.1400000000000001,0.0,0.0,0.0,0.0
2644,2644,8,14,74,33,20,45,59,1,38,-1,-1,-1,-1,34,C,0.6,0.1999999999999998,0.98,0.72,0.78,0.5,0.3399999999999999,0.92,0.0,0.0,0.0,0.0
2645,2645,8,63,67,18,17,7,79,16,43,-1,-1,-1,-1,46,H,0.6599999999999999,0.5799999999999998,0.44,0.42,0.2199999999999999,0.3399999999999997,0.4,0.94,0.0,0.0,0.0,0.0
2646,2646,8,84,2,41,43,76,84,35,29,-1,-1,-1,-1,44,D,0.1999999999999998,0.1599999999999999,0.94,0.98,0.3599999999999999,0.1999999999999998,0.82,0.7,0.0,0.0,0.0,0.0
2647,2647,8,46,87,71,79,97,22,11,54,-1,-1,-1,-1,73,C,0.4599999999999998,0.7200000000000002,0.96,0.8799999999999999,0.5200000000000001,0.0200000000000001,0.2400000000000001,0.62,0.0,0.0,0.0,0.0
2648,2648,8,97,83,21,58,51,88,24,54,-1,-1,-1,-1,32,G,0.3,0.0200000000000001,0.78,0.48,0.6200000000000001,0.1200000000000001,0.8400000000000001,0.56,0.0,0.0,0.0,0.0
2649,2649,8,79,38,51,47,85,80,30,88,-1,-1,-1,-1,84,E,0.9,0.0799999999999998,0.3399999999999997,0.2599999999999999,0.9800000000000002,0.9199999999999998,0.0800000000000001,0.9200000000000002,0.0,0.0,0.0,0.0
2650,2650,8,55,63,53,70,40,43,15,94,-1,-1,-1,-1,18,G,0.26,0.0999999999999999,0.2999999999999999,0.0399999999999999,0.56,0.4999999999999999,0.94,0.5200000000000001,0.0,0.0,0.0,0.0
2651,2651,8,14,20,59,76,63,8,45,11,-1,-1,-1,-1,31,B,0.6599999999999999,0.7799999999999999,0.44,0.0999999999999999,0.36,0.5399999999999999,0.72,0.6,0.0,0.0,0.0,0.0
2652,2652,8,93,5,14,60,21,59,25,33,-1,-1,-1,-1,38,H,0.0999999999999999,0.3399999999999999,0.52,0.56,0.6599999999999999,0.5800000000000001,0.74,0.8999999999999999,0.0,0.0,0.0,0.0
2653,2653,8,3,22,23,22,97,80,91,16,-1,-1,-1,-1,43,C,0.1999999999999999,0.58,0.5999999999999999,0.58,0.0799999999999998,0.26,0.0399999999999999,0.4599999999999998,0.0,0.0,0.0,0.0
2654,2654,8,64,70,43,70,9,27,70,75,-1,-1,-1,-1,98,E,0.3199999999999999,0.4399999999999999,0.0999999999999999,0.4399999999999999,0.7800000000000002,0.4200000000000001,0.4399999999999999,0.5399999999999999,0.0,0.0,0.0,0.0
2655,2655,8,47,37,46,65,51,60,89,84,-1,-1,-1,-1,71,D,0.5200000000000001,0.3200000000000002,0.5,0.88,0.6,0.78,0.6399999999999998,0.7399999999999998,0.0,0.0,0.0,0.0
2656,2656,8,56,17,40,29,72,97,22,66,-1,-1,-1,-1,63,H,0.8599999999999999,0.0799999999999998,0.5399999999999999,0.3199999999999999,0.8200000000000001,0.3200000000000002,0.1799999999999998,0.94,0.0,0.0,0.0,0.0
2657,2657,8,65,80,66,41,24,79,49,5,-1,-1,-1,-1,75,F,0.8,0.9,0.82,0.3199999999999999,0.02,0.9199999999999998,0.48,0.4,0.0,0.0,0.0,0.0
2658,2658,8,21,86,87,21,17,15,36,46,-1,-1,-1,-1,50,H,0.42,0.2799999999999999,0.26,0.42,0.3399999999999999,0.3,0.72,0.92,0.0,0.0,0.0,0.0
2659,2659,8,18,91,60,19,37,5,95,9,-1,-1,-1,-1,45,E,0.4599999999999999,0.0799999999999998,0.7,0.48,0.8400000000000001,0.1999999999999999,0.0,0.28,0.0,0.0,0.0,0.0
2660,2660,8,19,46,2,57,78,29,28,34,-1,-1,-1,-1,62,D,0.1399999999999999,0.6799999999999999,0.2000000000000001,0.9,0.68,0.3399999999999999,0.3199999999999998,0.4399999999999999,0.0,0.0,0.0,0.0
2661,2661,8,22,67,54,80,13,60,86,37,-1,-1,-1,-1,34,H,0.76,0.3399999999999999,0.6,0.08,0.5800000000000001,0.48,0.0400000000000001,0.94,0.0,0.0,0.0,0.0
2662,2662,8,4,79,50,8,0,96,18,64,-1,-1,-1,-1,50,C,0.08,0.4199999999999998,1.0,0.16,0.0,0.0799999999999998,0.36,0.72,0.0,0.0,0.0,0.0
2663,2663,8,46,99,5,60,32,12,83,80,-1,-1,-1,-1,67,D,0.5799999999999998,0.3599999999999999,0.2400000000000001,0.8599999999999999,0.2999999999999999,0.0999999999999999,0.68,0.7400000000000001,0.0,0.0,0.0,0.0
2664,2664,8,60,76,65,56,20,28,4,62,-1,-1,-1,-1,88,B,0.4399999999999999,0.76,0.5399999999999999,0.3599999999999999,0.3600000000000001,0.1999999999999999,0.6800000000000002,0.48,0.0,0.0,0.0,0.0
2665,2665,8,85,82,91,53,56,34,49,28,-1,-1,-1,-1,35,F,0.0,0.06,0.1200000000000001,0.6399999999999999,0.5800000000000001,0.98,0.72,0.86,0.0,0.0,0.0,0.0
2666,2666,8,82,98,28,21,16,39,70,91,-1,-1,-1,-1,51,F,0.38,0.0599999999999999,0.54,0.4000000000000001,0.3,0.76,0.62,0.1999999999999998,0.0,0.0,0.0,0.0
2667,2667,8,58,18,97,31,22,74,32,53,-1,-1,-1,-1,56,A,0.96,0.24,0.18,0.5,0.32,0.6399999999999998,0.52,0.94,0.0,0.0,0.0,0.0
2668,2668,8,31,47,61,63,80,22,47,66,-1,-1,-1,-1,69,H,0.24,0.56,0.84,0.88,0.78,0.06,0.56,0.94,0.0,0.0,0.0,0.0
2669,2669,8,84,94,61,90,33,93,63,46,-1,-1,-1,-1,39,E,0.0999999999999998,0.1000000000000002,0.56,0.02,0.8799999999999999,0.08,0.52,0.8600000000000001,0.0,0.0,0.0,0.0
2670,2670,8,9,83,78,33,25,54,24,22,-1,-1,-1,-1,20,H,0.78,0.26,0.16,0.74,0.9,0.3199999999999999,0.92,0.96,0.0,0.0,0.0,0.0
2671,2671,8,13,19,2,57,86,18,56,58,-1,-1,-1,-1,15,A,0.96,0.92,0.74,0.1599999999999999,0.4200000000000001,0.94,0.18,0.1399999999999999,0.0,0.0,0.0,0.0
2672,2672,8,27,83,13,73,48,4,63,68,-1,-1,-1,-1,83,B,0.1200000000000001,1.0,0.4,0.8,0.3,0.5800000000000002,0.6,0.7,0.0,0.0,0.0,0.0
2673,2673,8,65,60,74,77,94,51,4,10,-1,-1,-1,-1,82,D,0.6600000000000001,0.56,0.8400000000000003,0.9,0.7599999999999998,0.38,0.56,0.4399999999999999,0.0,0.0,0.0,0.0
2674,2674,8,19,52,69,42,62,59,98,13,-1,-1,-1,-1,59,F,0.1999999999999999,0.8600000000000001,0.8,0.6600000000000001,0.94,1.0,0.2199999999999999,0.08,0.0,0.0,0.0,0.0
2675,2675,8,53,88,24,60,98,27,75,72,-1,-1,-1,-1,65,D,0.76,0.5399999999999999,0.18,0.9,0.3399999999999999,0.24,0.8,0.8600000000000001,0.0,0.0,0.0,0.0
2676,2676,8,96,39,24,39,4,19,75,65,-1,-1,-1,-1,28,C,0.3600000000000001,0.7799999999999999,0.92,0.7799999999999999,0.52,0.8200000000000001,0.06,0.26,0.0,0.0,0.0,0.0
2677,2677,8,32,34,83,22,1,72,18,3,-1,-1,-1,-1,48,B,0.6799999999999999,0.72,0.3,0.48,0.0599999999999999,0.5200000000000001,0.3999999999999999,0.0999999999999999,0.0,0.0,0.0,0.0
2678,2678,8,67,54,18,95,12,63,88,83,-1,-1,-1,-1,46,B,0.5799999999999998,0.84,0.44,0.02,0.32,0.6599999999999999,0.1599999999999999,0.2599999999999999,0.0,0.0,0.0,0.0
2679,2679,8,35,37,44,21,23,78,10,20,-1,-1,-1,-1,99,G,0.2800000000000001,0.2400000000000001,0.1000000000000002,0.56,0.5200000000000001,0.5799999999999998,0.7800000000000002,0.5800000000000002,0.0,0.0,0.0,0.0
2680,2680,8,26,40,38,11,38,22,67,30,-1,-1,-1,-1,8,D,0.6399999999999999,0.36,0.3999999999999999,0.94,0.3999999999999999,0.72,0.18,0.56,0.0,0.0,0.0,0.0
2681,2681,8,34,3,89,15,35,34,78,59,-1,-1,-1,-1,99,B,0.3000000000000001,0.9200000000000002,0.8,0.6800000000000002,0.2800000000000001,0.3000000000000001,0.5799999999999998,0.1999999999999998,0.0,0.0,0.0,0.0
2682,2682,8,91,60,94,27,99,36,95,57,-1,-1,-1,-1,41,F,1.1102230246251563e-16,0.62,0.0600000000000002,0.72,0.1600000000000002,0.9,0.08,0.6799999999999999,0.0,0.0,0.0,0.0
2683,2683,8,85,35,40,94,36,59,97,23,-1,-1,-1,-1,60,F,0.5,0.5,0.6,0.3199999999999998,0.52,0.98,0.26,0.26,0.0,0.0,0.0,0.0
2684,2684,8,55,99,63,55,30,87,82,67,-1,-1,-1,-1,91,F,0.2799999999999999,0.84,0.4399999999999999,0.2799999999999999,0.22,0.9199999999999998,0.8199999999999998,0.52,0.0,0.0,0.0,0.0
2685,2685,8,47,41,12,19,64,6,54,70,-1,-1,-1,-1,60,E,0.7400000000000001,0.62,0.0399999999999999,0.18,0.92,0.08,0.88,0.8,0.0,0.0,0.0,0.0
2686,2686,8,45,22,89,23,3,77,93,20,-1,-1,-1,-1,96,G,0.0200000000000001,0.4800000000000002,0.8600000000000001,0.4600000000000001,0.8600000000000001,0.6199999999999999,0.94,0.5200000000000001,0.0,0.0,0.0,0.0
2687,2687,8,86,96,23,46,99,83,88,13,-1,-1,-1,-1,7,H,0.5800000000000002,0.7800000000000002,0.68,0.2199999999999999,0.8400000000000003,0.5200000000000001,0.6200000000000001,0.88,0.0,0.0,0.0,0.0
2688,2688,8,60,81,83,30,15,50,87,64,-1,-1,-1,-1,96,G,0.2799999999999999,0.7,0.74,0.3200000000000002,0.6200000000000001,0.0799999999999998,0.8199999999999998,0.3599999999999999,0.0,0.0,0.0,0.0
2689,2689,8,35,12,86,92,24,9,31,94,-1,-1,-1,-1,75,C,0.1999999999999999,0.26,0.7799999999999998,0.6600000000000001,0.02,0.3199999999999999,0.1200000000000001,0.6199999999999999,0.0,0.0,0.0,0.0
2690,2690,8,55,42,89,75,40,3,59,50,-1,-1,-1,-1,36,E,0.62,0.8799999999999999,0.0600000000000002,0.2199999999999999,0.92,0.3399999999999999,0.5399999999999999,0.72,0.0,0.0,0.0,0.0
2691,2691,8,38,84,24,64,1,46,80,60,-1,-1,-1,-1,24,C,0.72,0.2000000000000001,1.0,0.1999999999999999,0.5399999999999999,0.56,0.12,0.28,0.0,0.0,0.0,0.0
2692,2692,8,66,45,37,42,76,94,32,48,-1,-1,-1,-1,13,F,0.0599999999999999,0.3600000000000001,0.52,0.4199999999999999,0.26,0.6200000000000001,0.62,0.3,0.0,0.0,0.0,0.0
2693,2693,8,79,40,97,54,37,69,42,22,-1,-1,-1,-1,54,D,0.4999999999999999,0.72,0.1400000000000001,1.0,0.6600000000000001,0.7,0.76,0.36,0.0,0.0,0.0,0.0
2694,2694,8,44,59,14,98,35,99,86,67,-1,-1,-1,-1,17,C,0.4599999999999999,0.16,0.94,0.6200000000000001,0.64,0.6400000000000002,0.3800000000000002,0.0,0.0,0.0,0.0,0.0
2695,2695,8,58,31,51,38,9,88,0,94,-1,-1,-1,-1,84,F,0.4799999999999998,0.06,0.3399999999999997,0.0799999999999998,0.5000000000000003,0.9200000000000002,0.6800000000000002,0.8,0.0,0.0,0.0,0.0
2696,2696,8,38,45,78,42,68,95,26,2,-1,-1,-1,-1,32,G,0.8799999999999999,0.74,0.0799999999999998,0.7999999999999999,0.2799999999999999,0.26,0.88,0.4,0.0,0.0,0.0,0.0
2697,2697,8,75,9,99,53,57,21,78,66,-1,-1,-1,-1,21,F,0.0799999999999998,0.76,0.56,0.36,0.2799999999999999,1.0,0.1399999999999999,0.0999999999999999,0.0,0.0,0.0,0.0
2698,2698,8,0,2,20,2,99,24,68,39,-1,-1,-1,-1,94,E,0.8800000000000002,0.8400000000000003,0.4800000000000002,0.8400000000000003,0.9,0.4000000000000001,0.4799999999999998,0.1000000000000002,0.0,0.0,0.0,0.0
2699,2699,8,61,99,45,68,10,4,3,33,-1,-1,-1,-1,2,G,0.18,0.9400000000000004,0.1399999999999999,0.3200000000000002,0.84,0.96,0.98,0.38,0.0,0.0,0.0,0.0
2700,2700,8,4,75,93,68,79,51,97,80,-1,-1,-1,-1,86,H,0.6400000000000002,0.7799999999999998,0.8600000000000001,0.6399999999999999,0.8600000000000001,0.2999999999999998,0.7800000000000002,0.8799999999999999,0.0,0.0,0.0,0.0
2701,2701,8,70,46,46,53,60,46,77,16,-1,-1,-1,-1,87,G,0.6600000000000001,0.18,0.18,0.3200000000000002,0.4600000000000001,0.18,0.8,0.4199999999999999,0.0,0.0,0.0,0.0
2702,2702,8,71,0,42,51,38,34,71,0,-1,-1,-1,-1,4,H,0.3399999999999999,0.92,0.24,0.06,0.3199999999999999,0.4,0.3399999999999999,0.92,0.0,0.0,0.0,0.0
2703,2703,8,70,42,23,41,9,17,37,93,-1,-1,-1,-1,91,H,0.5799999999999998,0.02,0.3600000000000001,1.1102230246251563e-16,0.6400000000000002,0.4800000000000002,0.08,0.96,0.0,0.0,0.0,0.0
2704,2704,8,27,91,36,72,17,16,41,97,-1,-1,-1,-1,77,D,0.0,0.7199999999999998,0.18,0.9,0.1999999999999999,0.2199999999999999,0.28,0.6,0.0,0.0,0.0,0.0
2705,2705,8,9,93,73,45,57,72,50,54,-1,-1,-1,-1,57,E,0.0399999999999999,0.28,0.68,0.7599999999999999,1.0,0.7000000000000002,0.8599999999999999,0.94,0.0,0.0,0.0,0.0
2706,2706,8,53,2,50,11,28,79,46,32,-1,-1,-1,-1,20,E,0.3399999999999999,0.64,0.4,0.8200000000000001,0.8400000000000001,0.1800000000000001,0.48,0.76,0.0,0.0,0.0,0.0
2707,2707,8,41,78,24,26,81,97,17,22,-1,-1,-1,-1,87,E,0.08,0.8200000000000001,0.2599999999999999,0.2199999999999998,0.8800000000000002,0.8,0.4,0.3,0.0,0.0,0.0,0.0
2708,2708,8,14,19,17,17,25,31,50,70,-1,-1,-1,-1,32,F,0.6399999999999999,0.74,0.7,0.7,0.86,0.98,0.64,0.24,0.0,0.0,0.0,0.0
2709,2709,8,32,86,82,42,37,36,25,8,-1,-1,-1,-1,97,B,0.3,0.7800000000000002,0.7,0.0999999999999998,0.1999999999999998,0.2199999999999999,0.4399999999999999,0.7799999999999998,0.0,0.0,0.0,0.0
2710,2710,8,11,10,78,63,35,17,58,31,-1,-1,-1,-1,38,E,0.4599999999999998,0.4399999999999999,0.1999999999999999,0.5,0.94,0.58,0.6,0.86,0.0,0.0,0.0,0.0
2711,2711,8,86,50,79,29,10,49,52,57,-1,-1,-1,-1,76,C,0.8,0.4799999999999998,0.94,0.0599999999999999,0.3200000000000002,0.4599999999999998,0.52,0.62,0.0,0.0,0.0,0.0
2712,2712,8,4,12,4,85,11,60,88,61,-1,-1,-1,-1,3,C,0.98,0.82,0.98,0.6399999999999999,0.84,0.1399999999999999,0.7,0.1599999999999999,0.0,0.0,0.0,0.0
2713,2713,8,19,21,33,80,35,36,46,71,-1,-1,-1,-1,61,H,0.16,0.1999999999999999,0.44,0.62,0.48,0.5,0.7,0.8,0.0,0.0,0.0,0.0
2714,2714,8,50,97,84,47,39,59,44,40,-1,-1,-1,-1,59,F,0.82,0.2400000000000001,0.4999999999999999,0.76,0.6,1.0,0.7,0.62,0.0,0.0,0.0,0.0
2715,2715,8,86,64,0,87,75,40,44,58,-1,-1,-1,-1,81,A,0.9,0.6599999999999999,0.6200000000000001,0.8800000000000002,0.8799999999999999,0.1799999999999998,0.2599999999999999,0.5399999999999999,0.0,0.0,0.0,0.0
2716,2716,8,85,89,39,45,62,60,69,89,-1,-1,-1,-1,11,H,0.4799999999999998,0.56,0.4399999999999999,0.3199999999999999,0.0200000000000001,0.02,0.16,0.56,0.0,0.0,0.0,0.0
2717,2717,8,32,25,61,23,70,74,81,70,-1,-1,-1,-1,98,G,0.3200000000000002,0.4600000000000001,0.2599999999999999,0.5,0.4399999999999999,0.5200000000000001,0.6600000000000001,0.4399999999999999,0.0,0.0,0.0,0.0
2718,2718,8,24,9,37,40,43,56,60,72,-1,-1,-1,-1,64,G,0.1999999999999999,0.0999999999999999,0.4600000000000001,0.52,0.5800000000000001,0.84,0.92,0.8400000000000001,0.0,0.0,0.0,0.0
2719,2719,8,40,91,52,16,1,80,44,22,-1,-1,-1,-1,56,C,0.68,0.2999999999999998,0.9200000000000002,0.1999999999999999,0.0999999999999999,0.52,0.76,0.32,0.0,0.0,0.0,0.0
2720,2720,8,72,16,99,61,23,86,98,66,-1,-1,-1,-1,10,B,0.24,0.88,0.7800000000000002,0.02,0.74,0.5200000000000001,0.76,0.12,0.0,0.0,0.0,0.0
2721,2721,8,66,18,88,48,79,9,49,93,-1,-1,-1,-1,28,B,0.24,0.8,0.1999999999999999,0.5999999999999999,0.0200000000000001,0.62,0.58,0.3,0.0,0.0,0.0,0.0
2722,2722,8,22,70,67,21,87,31,24,3,-1,-1,-1,-1,48,F,0.48,0.56,0.62,0.4599999999999999,0.22,0.6599999999999999,0.52,0.0999999999999999,0.0,0.0,0.0,0.0
2723,2723,8,79,65,38,87,98,43,38,23,-1,-1,-1,-1,15,H,0.2800000000000001,0.0,0.5399999999999999,0.4399999999999999,0.6600000000000001,0.4399999999999999,0.5399999999999999,0.8400000000000001,0.0,0.0,0.0,0.0
2724,2724,8,1,82,94,99,89,83,56,42,-1,-1,-1,-1,40,H,0.2199999999999999,0.16,0.0800000000000001,0.1800000000000001,0.0199999999999997,0.1399999999999999,0.68,0.96,0.0,0.0,0.0,0.0
2725,2725,8,13,4,62,30,23,50,35,26,-1,-1,-1,-1,72,C,0.1799999999999998,0.3599999999999999,0.8000000000000002,0.16,0.0200000000000001,0.56,0.26,0.0800000000000001,0.0,0.0,0.0,0.0
2726,2726,8,57,80,9,64,8,98,20,47,-1,-1,-1,-1,50,H,0.8599999999999999,0.4,0.18,0.72,0.16,0.0399999999999999,0.4,0.94,0.0,0.0,0.0,0.0
2727,2727,8,36,80,28,5,67,63,33,0,-1,-1,-1,-1,28,C,0.8400000000000001,0.0399999999999999,1.0,0.54,0.2199999999999998,0.2999999999999999,0.9,0.44,0.0,0.0,0.0,0.0
2728,2728,8,19,12,56,46,10,63,58,19,-1,-1,-1,-1,98,E,0.5799999999999998,0.7200000000000002,0.1599999999999999,0.0400000000000001,0.76,0.3,0.1999999999999999,0.5799999999999998,0.0,0.0,0.0,0.0
2729,2729,8,35,96,97,53,90,27,56,60,-1,-1,-1,-1,56,G,0.5800000000000001,0.1999999999999998,0.18,0.94,0.3199999999999999,0.42,1.0,0.92,0.0,0.0,0.0,0.0
2730,2730,8,67,18,46,69,75,77,2,23,-1,-1,-1,-1,45,C,0.5599999999999998,0.4599999999999999,0.98,0.52,0.4,0.3600000000000001,0.1399999999999999,0.56,0.0,0.0,0.0,0.0
2731,2731,8,5,52,83,15,62,77,6,97,-1,-1,-1,-1,55,B,0.0,0.94,0.4399999999999999,0.1999999999999999,0.8599999999999999,0.56,0.02,0.16,0.0,0.0,0.0,0.0
2732,2732,8,37,76,24,95,43,52,55,0,-1,-1,-1,-1,98,H,0.2199999999999999,0.56,0.4799999999999998,0.94,0.0999999999999999,0.08,0.1399999999999999,0.96,0.0,0.0,0.0,0.0
2733,2733,8,0,38,79,18,64,88,33,3,-1,-1,-1,-1,58,E,0.16,0.6,0.5799999999999998,0.1999999999999999,0.88,0.4,0.4999999999999999,0.0999999999999999,0.0,0.0,0.0,0.0
2734,2734,8,96,38,72,62,52,20,42,39,-1,-1,-1,-1,50,E,0.0799999999999998,0.76,0.56,0.7599999999999999,0.96,0.4,0.8400000000000001,0.78,0.0,0.0,0.0,0.0
2735,2735,8,15,6,60,2,72,15,58,45,-1,-1,-1,-1,94,D,0.5800000000000002,0.76,0.3199999999999998,0.8400000000000003,0.5599999999999997,0.5800000000000002,0.2799999999999999,0.0199999999999997,0.0,0.0,0.0,0.0
2736,2736,8,43,70,2,40,34,86,99,80,-1,-1,-1,-1,8,C,0.2999999999999999,0.24,0.88,0.36,0.48,0.56,0.8200000000000001,0.4399999999999999,0.0,0.0,0.0,0.0
2737,2737,8,67,79,86,46,58,10,3,42,-1,-1,-1,-1,65,A,0.96,0.7199999999999998,0.5799999999999998,0.62,0.8600000000000001,0.0999999999999999,0.24,0.54,0.0,0.0,0.0,0.0
2738,2738,8,85,90,34,92,41,4,62,79,-1,-1,-1,-1,21,C,0.2799999999999999,0.3799999999999999,0.74,0.4199999999999998,0.6000000000000001,0.6599999999999999,0.1799999999999998,0.16,0.0,0.0,0.0,0.0
2739,2739,8,36,75,15,24,79,17,68,19,-1,-1,-1,-1,55,G,0.62,0.6,0.1999999999999999,0.38,0.5199999999999998,0.24,0.74,0.28,0.0,0.0,0.0,0.0
2740,2740,8,80,0,90,50,95,37,90,89,-1,-1,-1,-1,34,F,0.08,0.3199999999999999,0.12,0.68,0.2199999999999999,0.94,0.12,0.1000000000000002,0.0,0.0,0.0,0.0
2741,2741,8,50,69,8,31,88,6,26,1,-1,-1,-1,-1,24,G,0.48,0.0999999999999999,0.6799999999999999,0.86,0.28,0.6399999999999999,0.96,0.5399999999999999,0.0,0.0,0.0,0.0
2742,2742,8,23,11,95,67,94,64,27,87,-1,-1,-1,-1,82,H,0.1799999999999998,0.4199999999999999,0.74,0.7000000000000002,0.7599999999999998,0.6400000000000001,0.0999999999999999,0.9,0.0,0.0,0.0,0.0
2743,2743,8,48,26,41,54,21,74,93,28,-1,-1,-1,-1,27,H,0.58,0.98,0.72,0.4599999999999999,0.88,0.0599999999999997,0.3200000000000002,0.98,0.0,0.0,0.0,0.0
2744,2744,8,76,47,55,28,72,76,97,64,-1,-1,-1,-1,88,G,0.76,0.18,0.3399999999999999,0.1999999999999999,0.6799999999999999,0.76,0.8200000000000001,0.52,0.0,0.0,0.0,0.0
2745,2745,8,71,67,63,45,5,41,61,51,-1,-1,-1,-1,8,E,0.2599999999999999,0.18,0.0999999999999999,0.26,0.94,0.3399999999999999,0.0599999999999999,0.1400000000000001,0.0,0.0,0.0,0.0
2746,2746,8,24,76,29,33,4,57,81,18,-1,-1,-1,-1,67,B,0.1399999999999999,0.82,0.24,0.3199999999999998,0.26,0.8,0.72,0.0199999999999997,0.0,0.0,0.0,0.0
2747,2747,8,72,74,9,3,21,33,3,25,-1,-1,-1,-1,37,F,0.3000000000000001,0.2599999999999999,0.4399999999999999,0.3199999999999998,0.6799999999999999,0.92,0.3199999999999998,0.7599999999999999,0.0,0.0,0.0,0.0
2748,2748,8,63,42,40,34,41,86,97,36,-1,-1,-1,-1,99,G,0.2799999999999999,0.1400000000000001,0.1800000000000001,0.3000000000000001,0.1600000000000002,0.74,0.9599999999999996,0.2600000000000002,0.0,0.0,0.0,0.0
2749,2749,8,89,55,80,88,6,11,78,39,-1,-1,-1,-1,73,G,0.6799999999999999,0.6399999999999999,0.8600000000000001,0.7,0.3400000000000001,0.2400000000000001,0.9,0.3199999999999999,0.0,0.0,0.0,0.0
2750,2750,8,70,90,62,39,2,71,58,63,-1,-1,-1,-1,55,G,0.7,0.3,0.8599999999999999,0.68,0.06,0.68,0.94,0.84,0.0,0.0,0.0,0.0
2751,2751,8,22,95,74,70,29,4,66,26,-1,-1,-1,-1,57,G,0.2999999999999999,0.2400000000000001,0.6599999999999999,0.7400000000000001,0.4399999999999999,0.06,0.8200000000000001,0.38,0.0,0.0,0.0,0.0
2752,2752,8,63,14,64,48,96,81,48,62,-1,-1,-1,-1,32,G,0.38,0.6399999999999999,0.36,0.6799999999999999,0.2800000000000001,0.0199999999999997,0.6799999999999999,0.3999999999999999,0.0,0.0,0.0,0.0
2753,2753,8,44,10,93,71,8,5,44,36,-1,-1,-1,-1,4,F,0.1999999999999999,0.88,0.7800000000000002,0.3399999999999999,0.92,0.98,0.1999999999999999,0.3600000000000001,0.0,0.0,0.0,0.0
2754,2754,8,47,51,21,84,74,52,26,10,-1,-1,-1,-1,1,H,0.0799999999999998,0.0,0.5999999999999999,0.6600000000000001,0.4600000000000001,0.0200000000000001,0.4999999999999999,0.8200000000000001,0.0,0.0,0.0,0.0
2755,2755,8,73,17,75,18,87,5,95,18,-1,-1,-1,-1,98,G,0.5,0.6200000000000001,0.5399999999999999,0.6,0.7799999999999998,0.8600000000000001,0.94,0.6,0.0,0.0,0.0,0.0
2756,2756,8,63,31,67,98,65,35,12,27,-1,-1,-1,-1,77,C,0.7200000000000002,0.0800000000000001,0.8000000000000002,0.5799999999999998,0.76,0.16,0.3,0.0,0.0,0.0,0.0,0.0
2757,2757,8,18,8,0,50,74,22,6,39,-1,-1,-1,-1,17,A,0.98,0.82,0.6599999999999999,0.3399999999999999,0.1400000000000002,0.9,0.78,0.56,0.0,0.0,0.0,0.0
2758,2758,8,66,5,50,55,37,99,65,31,-1,-1,-1,-1,23,H,0.1399999999999999,0.64,0.4599999999999999,0.36,0.7199999999999999,0.5200000000000001,0.16,0.84,0.0,0.0,0.0,0.0
2759,2759,8,47,45,72,32,15,23,97,1,-1,-1,-1,-1,87,G,0.2000000000000001,0.16,0.7,0.0999999999999999,0.4399999999999999,0.2799999999999999,0.8,0.7199999999999998,0.0,0.0,0.0,0.0
2760,2760,8,56,18,49,8,1,48,67,39,-1,-1,-1,-1,20,B,0.28,0.96,0.4199999999999999,0.76,0.62,0.4399999999999999,0.0599999999999999,0.62,0.0,0.0,0.0,0.0
2761,2761,8,84,43,28,62,29,20,85,95,-1,-1,-1,-1,88,G,0.9200000000000002,0.0999999999999999,0.1999999999999999,0.48,0.18,0.3600000000000001,0.94,0.8600000000000001,0.0,0.0,0.0,0.0
2762,2762,8,73,73,34,70,26,65,66,92,-1,-1,-1,-1,85,H,0.76,0.76,0.02,0.7,0.1799999999999998,0.6,0.62,0.8600000000000001,0.0,0.0,0.0,0.0
2763,2763,8,20,2,28,12,31,52,74,38,-1,-1,-1,-1,88,G,0.3600000000000001,0.7200000000000002,0.1999999999999999,0.5200000000000001,0.1399999999999999,0.28,0.7200000000000002,0.0,0.0,0.0,0.0,0.0
2764,2764,8,18,87,68,72,35,40,79,38,-1,-1,-1,-1,46,F,0.44,0.18,0.5599999999999998,0.48,0.78,0.88,0.3399999999999997,0.8400000000000001,0.0,0.0,0.0,0.0
2765,2765,8,27,62,61,49,70,91,88,5,-1,-1,-1,-1,93,F,0.3200000000000002,0.38,0.3599999999999999,0.12,0.5399999999999999,0.96,0.9,0.76,0.0,0.0,0.0,0.0
2766,2766,8,0,26,97,63,72,17,27,9,-1,-1,-1,-1,61,D,0.2199999999999999,0.3,0.28,0.96,0.78,0.1200000000000001,0.32,0.0399999999999999,0.0,0.0,0.0,0.0
